Pixel 1,Pixel 1,Pixel 2,Pixel 2,Pixel 3,Pixel 3,Pixel 4,Pixel 4,Pixel 5,Pixel 5,Pixel 6,Pixel 6,Pixel 7,Pixel 7,Pixel 8,Pixel 8
Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density,Voltage,Current Density
V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2,V,mA.cm^-2
1.6476,-0.12182300884955752,1.6476,-0.12184955752212388,1.6476,-0.12178761061946901,1.6476,-0.12174336283185841,1.6476,-0.1216725663716814,1.6476,-0.12146017699115044,1.6475,-0.1215221238938053,1.6462,-0.003792654867256637
1.6676,-0.12030973451327433,1.6676,-0.12005309734513273,1.6676,-0.11986725663716814,1.6676,-0.11994690265486727,1.6676,-0.11974336283185842,1.6675,-0.11990265486725663,1.6675,-0.11992035398230087,1.6662,-0.0037676106194690262
1.6878,-0.11858407079646018,1.6877,-0.11838053097345133,1.6877,-0.1184070796460177,1.6877,-0.11835398230088497,1.6877,-0.11810619469026548,1.6877,-0.11839823008849555,1.6877,-0.11825663716814157,1.6864,-0.0037630088495575215
1.7077,-0.11692920353982302,1.7077,-0.11677876106194689,1.7076,-0.11671681415929203,1.7077,-0.11642477876106194,1.7076,-0.11658407079646019,1.7076,-0.11647787610619469,1.7077,-0.11661946902654867,1.7063,-0.003751061946902655
1.7278,-0.11516814159292035,1.7278,-0.11505309734513273,1.7278,-0.115,1.7278,-0.11498230088495573,1.7278,-0.11483185840707964,1.7277,-0.114929203539823,1.7277,-0.11473451327433627,1.7265,-0.0037343362831858402
1.7478,-0.11343362831858407,1.7478,-0.11323893805309734,1.7478,-0.11339823008849557,1.7478,-0.11299115044247786,1.7478,-0.11319469026548673,1.7477,-0.113070796460177,1.7477,-0.11323008849557523,1.7465,-0.0037209734513274336
1.7678,-0.111858407079646,1.7678,-0.11154867256637167,1.7678,-0.11154867256637167,1.7678,-0.11152212389380531,1.7678,-0.11137168141592921,1.7678,-0.11163716814159291,1.7678,-0.11135398230088495,1.7666,-0.003694955752212389
1.7879,-0.11005309734513274,1.7878,-0.11005309734513274,1.7878,-0.10999999999999999,1.7878,-0.1097433628318584,1.7878,-0.10983185840707962,1.7878,-0.10988495575221238,1.7878,-0.10964601769911504,1.7866,-0.003684247787610619
1.8079,-0.10829203539823008,1.8079,-0.10815929203539822,1.8079,-0.10819469026548671,1.8079,-0.10806194690265485,1.8078,-0.10799115044247787,1.8079,-0.10807964601769911,1.8079,-0.10794690265486726,1.8067,-0.003663539823008849
1.8283,-0.10656637168141593,1.8282,-0.10653982300884955,1.8282,-0.10636283185840709,1.8282,-0.10638938053097347,1.8282,-0.10642477876106195,1.8282,-0.1065221238938053,1.8282,-0.10629203539823008,1.827,-0.0036502654867256634
1.8483,-0.10500000000000001,1.8483,-0.10479646017699115,1.8482,-0.10477876106194689,1.8482,-0.1046283185840708,1.8482,-0.10446902654867254,1.8482,-0.10457522123893805,1.8482,-0.10454867256637168,1.8471,-0.0036323008849557517
1.8683,-0.10309734513274336,1.8683,-0.10316814159292034,1.8683,-0.10314159292035398,1.8683,-0.10286725663716814,1.8683,-0.10283185840707965,1.8682,-0.10298230088495575,1.8683,-0.10292035398230089,1.8671,-0.003611769911504424
1.8883,-0.10146902654867257,1.8883,-0.10143362831858406,1.8883,-0.10119469026548672,1.8883,-0.10108849557522122,1.8883,-0.10125663716814158,1.8883,-0.1010353982300885,1.8883,-0.1010353982300885,1.8871,-0.003583893805309734
1.9084,-0.0997433628318584,1.9084,-0.09969911504424779,1.9084,-0.09946902654867257,1.9084,-0.09938938053097345,1.9084,-0.09951327433628318,1.9084,-0.09941592920353984,1.9084,-0.09942477876106194,1.9073,-0.0035689380530973445
1.9284,-0.09807964601769911,1.9283,-0.09787610619469027,1.9283,-0.09764601769911503,1.9284,-0.09788495575221239,1.9283,-0.09761061946902654,1.9283,-0.09791150442477876,1.9283,-0.09757522123893805,1.9272,-0.003540796460176991
